date,open,high,low,close,volume,dividends,stock splits
2015-02-06 00:00:00+05:30,197.74617659105456,199.00869747891824,193.23103312750717,194.70755004882812,9045844,0.0,0.0
2015-02-09 00:00:00+05:30,192.84583515065205,196.4408282162597,190.87714609111782,191.8828887939453,8839692,0.0,0.0
2015-02-10 00:00:00+05:30,192.1610974324046,193.55200738136162,184.30773862743516,188.73728942871094,13651008,0.0,0.0
2015-02-11 00:00:00+05:30,189.5932293784795,193.60551573745482,188.95126984622166,192.73886108398438,9781008,0.0,0.0
2015-02-12 00:00:00+05:30,194.30097908321838,195.57419911515908,189.86072903431875,194.54705810546875,8709626,0.0,0.0
2015-02-13 00:00:00+05:30,195.5848671822312,197.0399857625853,194.52562907677014,196.33383178710938,7393680,0.0,0.0
2015-02-16 00:00:00+05:30,196.5906589156695,197.76760154782727,192.58908539222836,193.18826293945312,12266698,0.0,0.0
2015-02-18 00:00:00+05:30,192.58905451039527,194.30096559739172,191.3907281770942,192.942138671875,9835036,0.0,0.0
2015-02-19 00:00:00+05:30,194.07629498243546,194.21539741784883,189.92493435604038,193.0277557373047,9550637,0.0,0.0
2015-02-20 00:00:00+05:30,191.57261851615772,191.73311911328037,186.44761275465314,186.83279418945312,18717199,0.0,0.0
2015-02-23 00:00:00+05:30,186.15872761812142,187.61384629636035,181.26910203852032,182.199951171875,14104463,0.0,0.0
2015-02-24 00:00:00+05:30,182.79911050178785,183.34477820915185,179.10782559091496,180.06005859375,19946218,0.0,0.0
2015-02-25 00:00:00+05:30,181.6328984084374,183.28060077082046,179.97448267383797,180.42385864257812,15274116,0.0,0.0
2015-02-26 00:00:00+05:30,181.05513496456265,181.8896924488369,179.0222509816617,180.17779541015625,21459750,0.0,0.0
2015-02-27 00:00:00+05:30,181.36540416281517,184.24354442256953,180.73414371246815,183.07730102539062,18659378,0.0,0.0
2015-03-02 00:00:00+05:30,185.9554372260285,187.34636143153838,183.0772970290994,184.93899536132812,14579511,0.0,0.0
2015-03-03 00:00:00+05:30,185.95543448599022,193.969279324954,185.613063696691,192.76025390625,20636925,0.0,0.0
2015-03-04 00:00:00+05:30,193.8730037246968,194.65406572197864,188.320019892744,189.98912048339844,14476047,0.0,0.0
2015-03-05 00:00:00+05:30,190.98413517793585,192.32156383523963,187.91341166539758,189.3685302734375,10716702,0.0,0.0
2015-03-09 00:00:00+05:30,189.40064622299883,190.82366771217244,184.91760000575078,186.0945281982422,14065391,0.0,0.0
2015-03-10 00:00:00+05:30,185.94476532755323,187.41058335865785,183.04522653200704,183.84768676757812,15234060,0.0,0.0
2015-03-11 00:00:00+05:30,184.23282477853152,186.08380957281463,182.40322387247994,183.1628875732422,11635873,0.0,0.0
2015-03-12 00:00:00+05:30,183.60155933191848,185.6130446506318,183.0879746316783,184.84268188476562,11782380,0.0,0.0
2015-03-13 00:00:00+05:30,185.95545674480417,186.0838458061595,181.2477292679663,181.9110870361328,12936157,0.0,0.0
2015-03-16 00:00:00+05:30,182.21067397823188,182.73494359136333,179.8140067677036,180.19918823242188,13839990,0.0,0.0
2015-03-17 00:00:00+05:30,182.00734103226077,184.00812729417396,179.96375842545055,183.35546875,19070082,0.0,0.0
2015-03-18 00:00:00+05:30,183.38759528846785,186.65091709935052,182.89542295907717,185.88055419921875,9269885,0.0,0.0
2015-03-19 00:00:00+05:30,187.35706396918957,187.6031429821561,182.76702686252392,183.20570373535156,13934612,0.0,0.0
2015-03-20 00:00:00+05:30,183.58015842661288,184.27562763376545,181.59007115481376,182.7670135498047,10405717,0.0,0.0
2015-03-23 00:00:00+05:30,183.28060402910987,184.88551006914392,179.34322540214848,180.16708374023438,13251683,0.0,0.0
2015-03-24 00:00:00+05:30,180.19918216575178,182.80983105517825,180.19918216575178,181.4510040283203,9238431,0.0,0.0
2015-03-25 00:00:00+05:30,181.67569360019246,181.78268447671076,179.9637824379149,180.79833984375,10264941,0.0,0.0
2015-03-26 00:00:00+05:30,179.98516947747746,181.72917779480818,176.3473799094531,177.46011352539062,20621346,0.0,0.0
2015-03-27 00:00:00+05:30,178.44447818654436,178.67987241131732,171.50056996544376,173.69395446777344,23326922,0.0,0.0
2015-03-30 00:00:00+05:30,174.74248245411664,174.97786237927156,170.43062162831464,173.4906463623047,17330588,0.0,0.0
2015-03-31 00:00:00+05:30,175.04204104238607,178.23046882202829,175.04204104238607,176.7539520263672,20235395,0.0,0.0
2015-04-01 00:00:00+05:30,176.5185580338501,179.5357861477442,173.99350218572226,178.90452575683594,14588531,0.0,0.0
2015-04-06 00:00:00+05:30,178.89383683907658,179.32181460987394,175.7696176820999,176.46507263183594,12334096,0.0,0.0
2015-04-07 00:00:00+05:30,176.76465369502523,178.91522725845928,176.76465369502523,178.2197723388672,21275454,0.0,0.0
2015-04-08 00:00:00+05:30,178.35884563851613,186.06240168506417,178.23045660886376,185.29205322265625,24821205,0.0,0.0
2015-04-09 00:00:00+05:30,185.20649592340592,192.37508476493576,183.77277529820066,191.54052734375,27276420,0.0,0.0
2015-04-10 00:00:00+05:30,191.50842709752723,194.4721600924163,190.25660526974175,193.51991271972656,25323219,0.0,0.0
2015-04-13 00:00:00+05:30,194.04417985370733,197.88526655907532,192.32158390514024,197.40379333496094,20177342,0.0,0.0
2015-04-15 00:00:00+05:30,197.0828068746773,201.06298172725784,194.1297872824526,197.64988708496094,22231264,0.0,0.0
2015-04-16 00:00:00+05:30,197.83175090493256,200.7205899544087,196.65482282603247,198.65560913085938,20177302,0.0,0.0
2015-04-17 00:00:00+05:30,200.08933369628787,202.06872201034483,197.42518950168795,198.3346405029297,23958678,0.0,0.0
2015-04-20 00:00:00+05:30,200.57079683265377,200.6028940933549,187.98831352542373,189.51832580566406,37628162,0.0,0.0
2015-04-21 00:00:00+05:30,190.48125686373822,191.6261019234155,186.69368041440066,187.54962158203125,17707007,0.0,0.0
2015-04-22 00:00:00+05:30,188.71588864090145,189.75372868672946,185.52746060719113,188.2558135986328,14761313,0.0,0.0
2015-04-23 00:00:00+05:30,189.13315821919477,190.32078543125138,185.96612851288523,187.67803955078125,13337818,0.0,0.0
2015-04-24 00:00:00+05:30,187.6673178045004,189.2615244097937,185.8805133742262,188.07388305664062,12709854,0.0,0.0
2015-04-27 00:00:00+05:30,188.3200001777737,189.91420698512152,186.47970008634118,187.30355834960938,11042925,0.0,0.0
2015-04-28 00:00:00+05:30,187.17515646609112,188.7372659054619,183.7192516305092,185.14227294921875,14687371,0.0,0.0
2015-04-29 00:00:00+05:30,184.45754693905502,186.28714825521908,181.33332731378465,181.8896942138672,16387960,0.0,0.0
2015-04-30 00:00:00+05:30,181.88966376387205,185.29207341183803,181.45098691360175,184.53240966796875,34802149,0.0,0.0
2015-05-04 00:00:00+05:30,185.3562756781583,191.2837415212092,184.13655114361163,190.65248107910156,15078502,0.0,0.0
2015-05-05 00:00:00+05:30,191.24094197032065,192.97423695637238,189.4006418273927,190.9092559814453,17846755,0.0,0.0
2015-05-06 00:00:00+05:30,190.44920287597833,191.89362267292785,186.59741675077962,188.36282348632812,22438208,0.0,0.0
2015-05-07 00:00:00+05:30,187.23937655771732,187.977627891172,184.0295502664244,186.32992553710938,16735535,0.0,0.0
2015-05-08 00:00:00+05:30,188.73170175009093,193.6612652260249,186.58653415905832,192.78369140625,17104443,2.476525,0.0
2015-05-11 00:00:00+05:30,193.4662400168806,194.89635656004143,191.41857742185712,194.13796997070312,14214007,0.0,0.0
2015-05-12 00:00:00+05:30,193.91042241484035,193.91042241484035,187.4640864930345,188.23330688476562,16650201,0.0,0.0
2015-05-13 00:00:00+05:30,189.2408906213158,192.55616113947642,185.74144403277268,191.78692626953125,16701434,0.0,0.0
2015-05-14 00:00:00+05:30,191.98195418524813,192.02530419974357,188.58002672137943,190.2918243408203,12329713,0.0,0.0
2015-05-15 00:00:00+05:30,191.0935565765658,192.18780811864855,188.5366868611301,189.37091064453125,8331715,0.0,0.0
2015-05-18 00:00:00+05:30,189.57678431198897,193.71544529562414,188.99173988818586,193.1845703125,9847540,0.0,0.0
2015-05-19 00:00:00+05:30,193.11955678939376,196.04479321846367,192.11197631701208,194.05130004882812,14513036,0.0,0.0
2015-05-20 00:00:00+05:30,195.10221141468998,197.3990533812929,194.51715257126492,196.9331817626953,8708891,0.0,0.0
2015-05-21 00:00:00+05:30,197.45320843211144,198.35244994187525,193.7370841058482,194.31129455566406,10759523,0.0,0.0
2015-05-22 00:00:00+05:30,194.36546088172898,196.22894719056876,194.36546088172898,195.84974670410156,8349048,0.0,0.0
2015-05-25 00:00:00+05:30,195.01553282022468,196.74901270889325,193.35790460987272,193.8237762451172,6617337,0.0,0.0
2015-05-26 00:00:00+05:30,193.9320951328168,194.14878732879998,191.26688671284074,191.6785888671875,9510249,0.0,0.0
2015-05-27 00:00:00+05:30,191.98195091176316,193.04371526270762,190.72519105349517,191.8302764892578,8078236,0.0,0.0
2015-05-28 00:00:00+05:30,191.9494434355898,193.76959430839705,188.94836995153776,189.7717742919922,26538868,0.0,0.0
2015-05-29 00:00:00+05:30,190.6601639082406,192.0794463634778,189.18671202316233,190.0317840576172,29277517,0.0,0.0
2015-06-01 00:00:00+05:30,190.68184205932695,196.07727667431817,190.24847213254222,195.5030517578125,19594976,0.0,0.0
2015-06-02 00:00:00+05:30,196.26144718439295,199.0891638182213,193.162868929824,194.72299194335938,20178960,0.0,0.0
2015-06-03 00:00:00+05:30,194.7988503909652,197.2798829353339,192.52367617228163,194.22463989257812,15546279,0.0,0.0
2015-06-04 00:00:00+05:30,195.9255916692109,198.52579681682707,193.40122372899853,197.7674102783203,15931395,0.0,0.0
2015-06-05 00:00:00+05:30,197.16071110380008,198.68833263238542,195.97977397468765,196.69483947753906,13066337,0.0,0.0
2015-06-08 00:00:00+05:30,196.48897776595527,197.18237548189444,191.35357054253797,191.86277770996094,10846953,0.0,0.0
2015-06-09 00:00:00+05:30,191.45106541832612,192.9895207266513,190.10763453551544,191.48358154296875,9153355,0.0,0.0
2015-06-10 00:00:00+05:30,191.98194369249617,197.16070074673922,191.7652659542079,196.2722930908203,13509379,0.0,0.0
2015-06-11 00:00:00+05:30,196.31562680186408,197.07402780771488,189.3058995312586,190.06430053710938,14676438,0.0,0.0
2015-06-12 00:00:00+05:30,190.4651811780263,193.43373867985483,190.30265840081162,192.81619262695312,21543824,0.0,0.0
2015-06-15 00:00:00+05:30,193.91044363539274,196.09896122972717,192.84869373291542,195.3947296142578,12858570,0.0,0.0
2015-06-16 00:00:00+05:30,194.7988456845262,196.0989555384121,193.54208584379182,195.87142944335938,13929305,0.0,0.0
2015-06-17 00:00:00+05:30,196.10978017945774,204.1920910592102,193.71541890528601,201.77606201171875,26232634,0.0,0.0
2015-06-18 00:00:00+05:30,202.06857516100897,212.7835927265047,202.0577412744451,212.12271118164062,49366799,0.0,0.0
2015-06-19 00:00:00+05:30,212.8919463822164,218.07068881234696,212.8919463822164,215.95802307128906,45710935,0.0,0.0
2015-06-22 00:00:00+05:30,216.02303935867965,218.56907518026225,213.75868460509787,214.8854522705078,19394187,0.0,0.0
2015-06-23 00:00:00+05:30,215.09127201873608,217.26894096591192,214.7337393157259,215.60047912597656,16007498,0.0,0.0
2015-06-24 00:00:00+05:30,215.60050485627713,218.0815373724735,213.7911878177322,214.71209716796875,18603004,0.0,0.0
2015-06-25 00:00:00+05:30,213.8670347104311,218.63407520017532,213.43366476327824,217.66983032226562,27175118,0.0,0.0
2015-06-26 00:00:00+05:30,216.66226039948327,219.7391712625162,215.68718158723644,216.8356170654297,20966796,0.0,0.0
2015-06-29 00:00:00+05:30,214.062034398213,215.35131029069248,210.61675722503782,214.7012481689453,20168946,0.0,0.0
2015-06-30 00:00:00+05:30,214.49544109035074,217.30149050929919,214.08373886653413,216.7056121826172,23184864,0.0,0.0
2015-07-01 00:00:00+05:30,216.90059226306226,218.94825461034355,216.90059226306226,217.90817260742188,14824266,0.0,0.0
2015-07-02 00:00:00+05:30,218.6340591117109,220.96341698207308,218.22235696898787,219.03492736816406,15931202,0.0,0.0
2015-07-03 00:00:00+05:30,218.79657650067608,219.67415025395047,217.34479228676173,218.24403381347656,13831096,0.0,0.0
2015-07-06 00:00:00+05:30,215.8388471920819,220.7792295814042,215.6438227719912,220.0533447265625,12237733,0.0,0.0
2015-07-07 00:00:00+05:30,219.06744899447003,220.28087329623258,216.68392147550537,217.38815307617188,11294999,0.0,0.0
2015-07-08 00:00:00+05:30,215.78468181507515,218.56907765168825,214.8746208129287,215.94720458984375,15190654,0.0,0.0
2015-07-09 00:00:00+05:30,215.81717679445802,216.90060888964751,213.03279550853105,213.95370483398438,16245867,0.0,0.0
2015-07-10 00:00:00+05:30,214.75545021392298,217.5506801542959,214.57127411465797,217.073974609375,16110573,0.0,0.0
2015-07-13 00:00:00+05:30,217.07396088166902,219.3924851304981,215.6330104498397,218.20071411132812,9860248,0.0,0.0
2015-07-14 00:00:00+05:30,218.61240963096824,219.17578622860862,215.6438377578284,216.20721435546875,9942927,0.0,0.0
2015-07-15 00:00:00+05:30,216.6297465143353,219.8041621865967,216.58641096641105,219.09994506835938,13532911,0.0,0.0
2015-07-16 00:00:00+05:30,219.2841188295931,222.70772833070598,219.09994275286152,221.81932067871094,14854295,0.0,0.0
2015-07-17 00:00:00+05:30,222.15516010101393,223.43358753325978,220.58420329252647,221.38592529296875,10195142,0.0,0.0
2015-07-20 00:00:00+05:30,222.7077260389499,223.17359763388652,220.5625586035714,222.04684448242188,6348354,0.0,0.0
2015-07-21 00:00:00+05:30,222.75105907623913,222.84856405593627,217.27978721741857,218.37403869628906,7923338,0.0,0.0
2015-07-22 00:00:00+05:30,217.7673238745862,228.37400251034651,217.680652782599,227.6047821044922,17309440,0.0,0.0
2015-07-23 00:00:00+05:30,228.27649558823182,231.3859077736056,225.6112872099783,226.49969482421875,18642915,0.0,0.0
2015-07-24 00:00:00+05:30,227.08476116982928,227.44227945589282,221.25595614461758,222.1118621826172,13099664,0.0,0.0
2015-07-27 00:00:00+05:30,222.07935014378677,223.1627677677505,217.06311584112788,217.84317016601562,20118553,0.0,0.0
2015-07-28 00:00:00+05:30,218.4824016823122,220.30253811049852,216.70558633810427,218.90493774414062,13382878,0.0,0.0
2015-07-29 00:00:00+05:30,218.7424053680006,219.43580304164527,214.9721115673716,215.81716918945312,14790821,0.0,0.0
2015-07-30 00:00:00+05:30,216.70559677642885,218.41740888042105,215.0154669121734,216.7164306640625,11701228,0.0,0.0
2015-07-31 00:00:00+05:30,216.68392479169393,218.39573686243116,214.51708944918366,217.0847930908203,16634259,0.0,0.0
2015-08-03 00:00:00+05:30,216.90063047763422,219.68501204068897,216.5539315940881,217.21481323242188,9887787,0.0,0.0
2015-08-04 00:00:00+05:30,217.42066363874457,217.90820304975384,212.35025955003613,214.08372497558594,12006872,0.0,0.0
2015-08-05 00:00:00+05:30,214.13787988528327,216.85727230051697,213.2386383381826,214.029541015625,14345010,0.0,0.0
2015-08-06 00:00:00+05:30,214.73375016587337,214.9504423616188,211.8085284712884,212.12271118164062,8708037,0.0,0.0
2015-08-07 00:00:00+05:30,212.13357724809242,215.38384496158326,211.73270891995094,213.2928466796875,8608888,0.0,0.0
2015-08-10 00:00:00+05:30,213.32534264098098,214.25707146637154,208.99165729367922,209.945068359375,9288894,0.0,0.0
2015-08-11 00:00:00+05:30,210.40009859015612,210.97430909372304,207.58320104550285,209.31668090820312,8762464,0.0,0.0
2015-08-12 00:00:00+05:30,208.7966544879856,209.31669559037923,203.80208734156048,204.31129455566406,9650325,0.0,0.0
2015-08-13 00:00:00+05:30,205.19965038312893,206.7056038676643,201.38600695459235,202.24191284179688,9340350,0.0,0.0
2015-08-14 00:00:00+05:30,203.73706699967414,210.61677352752332,202.4477910074001,209.52252197265625,12739366,0.0,0.0
2015-08-17 00:00:00+05:30,209.31667454329204,209.31667454329204,204.9938233699903,206.00140380859375,10857430,0.0,0.0
2015-08-18 00:00:00+05:30,207.14984201188875,207.14984201188875,204.15961657341734,204.57130432128906,6630334,0.0,0.0
2015-08-19 00:00:00+05:30,204.54962485456264,208.2332478499668,203.56371216469807,206.8464813232422,8877298,0.0,0.0
2015-08-20 00:00:00+05:30,208.00571234605115,208.00571234605115,197.9949121712965,198.54745483398438,19008087,0.0,0.0
2015-08-21 00:00:00+05:30,197.18237828844065,197.59408047605146,194.36548076434084,196.73817443847656,20050521,0.0,0.0
2015-08-24 00:00:00+05:30,190.68183120316894,190.68183120316894,177.24742209558053,179.7501220703125,35635706,0.0,0.0
2015-08-25 00:00:00+05:30,182.1986656886669,186.48901500939655,178.3742024257681,183.78045654296875,49504268,0.0,0.0
2015-08-26 00:00:00+05:30,183.70463674068475,189.5551096965712,182.01450685907002,184.91807556152344,18955515,0.0,0.0
2015-08-27 00:00:00+05:30,187.8216034298859,190.95268333538763,185.70893775836237,188.330810546875,26997546,0.0,0.0
2015-08-28 00:00:00+05:30,189.59845661704313,191.33192215358676,187.66996662492664,189.0350799560547,10770215,0.0,0.0
2015-08-31 00:00:00+05:30,189.13256689851062,189.13256689851062,185.00474009842287,185.45977783203125,20708942,0.0,0.0
2015-09-01 00:00:00+05:30,185.0264192093235,185.0264192093235,180.9527615964536,181.9820098876953,21645696,0.0,0.0
2015-09-02 00:00:00+05:30,184.18133677390608,185.71979218121754,182.5778780420635,184.08383178710938,19652369,0.0,0.0
2015-09-03 00:00:00+05:30,185.05891477430148,186.5106991151108,182.96791659665965,185.0155792236328,11659978,0.0,0.0
2015-09-04 00:00:00+05:30,184.11632291823486,184.11632291823486,178.78589150241112,181.12608337402344,16199949,0.0,0.0
2015-09-07 00:00:00+05:30,181.63528233041902,182.88122264990997,179.34927446033484,180.54103088378906,10234633,0.0,0.0
2015-09-08 00:00:00+05:30,181.1477484492565,184.82053727176375,178.785888839222,183.87796020507812,12900468,0.0,0.0
2015-09-09 00:00:00+05:30,186.56487626345154,190.40017390741428,184.28968743697354,189.39259338378906,17340694,0.0,0.0
2015-09-10 00:00:00+05:30,186.56486429745576,188.62336076513685,185.37309328784568,187.86495971679688,11074406,0.0,0.0
2015-09-11 00:00:00+05:30,188.9483629074899,189.83677053678613,185.52476795831817,186.55401611328125,10634833,0.0,0.0
2015-09-14 00:00:00+05:30,186.72736584482607,187.58327184894227,184.59303224251795,187.18240356445312,7964072,0.0,0.0
2015-09-15 00:00:00+05:30,186.7815420458562,188.51502189093662,185.39476106268572,187.86495971679688,11509788,0.0,0.0
2015-09-16 00:00:00+05:30,188.97006093051598,190.10764804640357,187.47494106283227,189.06756591796875,13424811,0.0,0.0
2015-09-18 00:00:00+05:30,190.34599521984015,194.90719207485822,190.064314142537,194.018798828125,34261453,0.0,0.0
2015-09-21 00:00:00+05:30,190.68184375890095,192.45864456364038,189.8259377842606,190.2701416015625,12732187,0.0,0.0
2015-09-22 00:00:00+05:30,190.6818456453404,191.74359547691992,182.98956907753552,183.72628784179688,15745524,0.0,0.0
2015-09-23 00:00:00+05:30,182.66454680679405,185.65478648382367,182.01449910532168,184.25717163085938,15221260,0.0,0.0
2015-09-24 00:00:00+05:30,183.7479528023893,183.7479528023893,180.87690053215917,181.44027709960938,29076982,0.0,0.0
2015-09-28 00:00:00+05:30,181.97115954283998,182.2095050578179,179.56596429662866,180.7685546875,11624639,0.0,0.0
2015-09-29 00:00:00+05:30,179.8476433354633,184.23548290192915,179.0025712945367,182.17698669433594,15853471,0.0,0.0
2015-09-30 00:00:00+05:30,184.3980109242353,187.38823588210877,181.68945254727055,186.84652709960938,17292020,0.0,0.0
2015-10-01 00:00:00+05:30,189.37090407971954,189.37090407971954,186.0448140197395,187.3665771484375,8663393,0.0,0.0
2015-10-05 00:00:00+05:30,186.95490489445058,192.84869895510033,186.74904656219013,192.4153289794922,16015412,0.0,0.0
2015-10-06 00:00:00+05:30,194.0729460513524,195.12386195608983,191.9277642320159,194.59298706054688,12330294,0.0,0.0
2015-10-07 00:00:00+05:30,193.8671071080723,198.926677182794,193.0653849737483,198.00576782226562,11515191,0.0,0.0
2015-10-08 00:00:00+05:30,198.24413165514807,198.24413165514807,192.0361404634542,192.6536865234375,10753149,0.0,0.0
2015-10-09 00:00:00+05:30,193.726259352649,196.1964579170952,191.0068813865872,192.27447509765625,9327873,0.0,0.0
2015-10-12 00:00:00+05:30,192.41533473680036,195.36223908753516,192.41533473680036,193.2279052734375,6212395,0.0,0.0
2015-10-13 00:00:00+05:30,191.77611624221703,194.21381332877948,191.31024460058646,193.62876892089844,6162561,0.0,0.0
2015-10-14 00:00:00+05:30,194.10545021862794,196.09894319037795,193.70458195408665,195.6547393798828,8002587,0.0,0.0
2015-10-15 00:00:00+05:30,196.68401597435857,197.3990670504932,195.0372215965088,195.81727600097656,9048478,0.0,0.0
2015-10-16 00:00:00+05:30,195.99058968993714,198.22244262695312,195.81724750627296,198.22244262695312,15246935,0.0,0.0
2015-10-19 00:00:00+05:30,203.89955464608153,209.20830357161574,203.89955464608153,208.7749481201172,33505855,0.0,0.0
2015-10-20 00:00:00+05:30,209.0999823406491,209.46834896995227,206.4997770900626,207.301513671875,18091895,0.0,0.0
2015-10-21 00:00:00+05:30,207.04147485254975,211.22347080445007,206.49976605697344,206.93313598632812,14404450,0.0,0.0
2015-10-23 00:00:00+05:30,208.8724730213134,210.8442983715975,203.93207575828222,207.07398986816406,12153422,0.0,0.0
2015-10-26 00:00:00+05:30,208.42828797270005,208.66663351525426,203.96459581372383,204.3004608154297,10938775,0.0,0.0
2015-10-27 00:00:00+05:30,203.42287986477263,205.4705425397982,203.11951653850335,203.58538818359375,11601798,0.0,0.0
2015-10-28 00:00:00+05:30,203.01118454432836,204.74466452842333,201.4943967904804,203.0220184326172,11958727,0.0,0.0
2015-10-29 00:00:00+05:30,202.81614902892414,204.76630653335124,202.58862293902442,203.89956665039062,13280382,0.0,0.0
2015-10-30 00:00:00+05:30,204.13789499119682,207.12813431785807,203.70453955063778,205.35133361816406,13366359,0.0,0.0
2015-11-02 00:00:00+05:30,205.63302896102584,208.34158743976616,204.80963910221067,207.9732208251953,7222044,0.0,0.0
2015-11-03 00:00:00+05:30,208.7207991089145,210.28092228034726,208.28742915054943,209.57669067382812,11373522,0.0,0.0
2015-11-04 00:00:00+05:30,209.75004270123327,211.26683028976163,205.0263232774512,206.13140869140625,10033187,0.0,0.0
2015-11-05 00:00:00+05:30,205.6330434218748,206.06641338752812,202.16611262558703,202.9461669921875,10767454,0.0,0.0
2015-11-06 00:00:00+05:30,203.56370272069833,206.8789733878841,203.22785222431574,206.36976623535156,8367190,0.0,0.0
2015-11-09 00:00:00+05:30,202.2744339208214,209.09997050934973,200.09675039429194,208.28741455078125,17031699,0.0,0.0
2015-11-10 00:00:00+05:30,207.3665131814007,207.90822199595746,198.5474688015308,199.94508361816406,11486238,0.0,0.0
2015-11-13 00:00:00+05:30,198.2765958706522,203.36866674471437,198.15742312911317,202.17691040039062,13682323,0.0,0.0
2015-11-16 00:00:00+05:30,200.64930065968883,204.11623103579066,200.37843903980746,202.44776916503906,15346549,0.0,0.0
2015-11-17 00:00:00+05:30,203.26037191496908,203.4445480099674,200.6926681505844,201.0285186767578,8588142,0.0,0.0
2015-11-18 00:00:00+05:30,200.99601292959164,201.79774954988338,197.1715493127983,197.61575317382812,11249222,0.0,0.0
2015-11-19 00:00:00+05:30,199.11085913202984,203.4011940849081,198.7533263978005,202.5452880859375,12183206,0.0,0.0
2015-11-20 00:00:00+05:30,202.38279382802457,206.45645132438898,200.55180894641563,205.16717529296875,11304265,0.0,0.0
2015-11-23 00:00:00+05:30,205.84972124928316,207.56151875272354,205.02631692564594,206.6622772216797,10499517,0.0,0.0
2015-11-24 00:00:00+05:30,206.4997934585676,210.53011553256326,206.07725735976646,209.68504333496094,14806176,0.0,0.0
2015-11-26 00:00:00+05:30,210.40010002315907,214.93962910943114,209.8042217404734,214.2245635986328,23805828,0.0,0.0
2015-11-27 00:00:00+05:30,214.30039535707985,215.0587963989896,211.07181014647182,212.14439392089844,10891864,0.0,0.0
2015-11-30 00:00:00+05:30,212.02523727303722,213.30367946832263,208.51495626066583,209.55503845214844,29919205,0.0,0.0
2015-12-01 00:00:00+05:30,208.88331123654012,212.0902287367924,208.28743295707417,209.29501342773438,12981379,0.0,0.0
2015-12-02 00:00:00+05:30,209.37084963989025,212.28525216248792,208.99164911314452,211.9060516357422,7573628,0.0,0.0
2015-12-03 00:00:00+05:30,211.2451417580576,214.289550731529,211.07179956949327,211.74351501464844,11361395,0.0,0.0
2015-12-04 00:00:00+05:30,210.681749763629,211.52682179997677,208.3199047593999,209.1974639892578,13443688,0.0,0.0
2015-12-07 00:00:00+05:30,209.19749957472837,210.83347449574848,205.79557200760317,206.2939453125,14483909,0.0,0.0
